fetched_at,statId,chgerId,stat,statUpdDt,lastTsdt,lastTedt,nowTsdt,busiId
2026-09-15T09:30:35.669658+00:00,ST600324,01,2,20260915182955,20260915091105,20260915115251,,ST
2026-09-15T09:30:35.669658+00:00,ST600325,02,3,20260915182600,20260915182600,20260915182358,20260915174030,ST
2026-09-15T09:30:35.669658+00:00,ST601050,02,2,20260915182206,20260915174841,20260915174852,,ST
2026-09-15T09:30:35.669658+00:00,ST601147,01,2,20260915183001,20260915134313,20260915183001,,ST
2026-09-15T09:30:35.669658+00:00,ST601147,04,2,20260915183001,20260915174807,20260915183001,,ST
2026-09-15T09:30:35.669658+00:00,ST601190,02,2,20260915182605,20260915180009,20260915182605,,ST
2026-09-15T09:30:35.669658+00:00,ST601200,02,3,20260915182406,20260915182406,20260915181210,20260915181556,ST
2026-09-15T09:30:35.669658+00:00,ST601292,01,2,20260915182403,20260915113628,20260915144600,,ST
2026-09-15T09:30:35.669658+00:00,ST601333,14,3,20260915182604,20260915041404,20260915051404,20260915182604,ST
2026-09-15T09:30:35.669658+00:00,ST601468,01,2,20260915182409,20260915164908,20260915173540,,ST
2026-09-15T09:30:35.669658+00:00,ST601490,10,2,20260915182409,20260913220723,20260914082332,,ST
2026-09-15T09:30:35.669658+00:00,SZBA0008,01,2,20260915182618,20260915181910,20260915182618,,SZ
2026-09-15T09:30:35.669658+00:00,SZBA0008,05,2,20260915182801,20260915181741,20260915182801,,SZ
2026-09-15T09:30:35.669658+00:00,SZBA0008,06,2,20260915182729,20260915181707,20260915182729,,SZ
2026-09-15T09:30:35.669658+00:00,SZBA0008,11,3,20260915182431,20260915182431,20260915182409,20260915182431,SZ
2026-09-15T09:30:35.669658+00:00,SZBA0008,12,3,20260915182357,20260915182357,20260915182331,20260915182357,SZ
2026-09-15T09:30:35.669658+00:00,SZBA0008,15,3,20260915182505,20260915182505,20260915182431,20260915182505,SZ
2026-09-15T09:30:35.669658+00:00,SZBA0008,16,3,20260915182537,20260915182537,20260915182432,20260915182537,SZ
2026-09-15T09:30:35.669658+00:00,SZBA0008,23,2,20260915182136,20260915174642,20260915182136,,SZ
2026-09-15T09:30:35.669658+00:00,SZBA0008,24,2,20260915182136,20260915174610,20260915182136,,SZ
2026-09-15T09:30:35.669658+00:00,SZBA0029,02,2,20260915182913,20260915172408,20260915182913,,SZ
2026-09-15T09:30:35.669658+00:00,SZBA0058,01,2,20260915182620,20260915181901,20260915182620,,SZ
2026-09-15T09:30:35.669658+00:00,SZBA0058,02,2,20260915182620,20260915181901,20260915182620,,SZ
2026-09-15T09:30:35.669658+00:00,TDA00050,01,2,20260915183003,20260913201941,20260914080708,,TD
2026-09-15T09:30:35.669658+00:00,TDA00061,08,2,20260915183002,20260915080803,20260915182737,,TD
2026-09-15T09:30:35.669658+00:00,TDA00064,32,2,20260915183003,20260915094832,20260915134955,,TD
2026-09-15T09:30:35.669658+00:00,TDA00073,02,3,20260915183001,20260915182624,20260914140956,20260915182624,TD
2026-09-15T09:30:35.669658+00:00,TDMD0006,01,2,20260915183006,20260910085250,20260910095857,,TD
2026-09-15T09:30:35.669658+00:00,UN000099,01,2,20260915182950,20260915174304,20260915182918,,UN
2026-09-15T09:30:35.669658+00:00,ZE020030,02,3,20260915183000,20260915183000,20260914230001,20260915183000,ZE
2026-09-15T10:00:41.892490+00:00,ME174013,01,2,20260915185448,20260915173734,20260915173949,,ME
2026-09-15T10:00:41.892490+00:00,ME174027,01,2,20260915185437,20260915120140,20260915123310,,ME
2026-09-15T10:00:41.892490+00:00,ME174039,01,2,20260915185441,20260915114120,20260915122429,,ME
2026-09-15T10:00:41.892490+00:00,ME178009,01,2,20260915185448,20260915180950,20260915182510,,ME
2026-09-15T10:00:41.892490+00:00,ME178009,02,2,20260915185459,20260915181450,20260915182901,,ME
2026-09-15T10:00:41.892490+00:00,ME181102,01,2,20260915185452,20260915155123,20260915163210,,ME
2026-09-15T10:00:41.892490+00:00,ME181150,12,2,20260915185506,20260913141437,20260913144553,,ME
2026-09-15T10:00:41.892490+00:00,ME181150,13,2,20260915185512,20260915094119,20260915094308,,ME
2026-09-15T10:00:41.892490+00:00,ME183001,01,2,20260915185509,20260915145748,20260915152722,,ME
2026-09-15T10:00:41.892490+00:00,ME183002,01,2,20260915185614,20260915160311,20260915164239,,ME
2026-09-15T10:00:41.892490+00:00,ME183003,01,2,20260915185519,20260915043349,20260915051655,,ME
2026-09-15T10:00:41.892490+00:00,ME183004,01,2,20260915185535,20260914203248,20260914211440,,ME
2026-09-15T10:00:41.892490+00:00,ME183006,01,2,20260915185526,20260915083257,20260915091603,,ME
2026-09-15T10:00:41.892490+00:00,ME183008,01,2,20260915185533,20260915173352,20260915181659,,ME
2026-09-15T10:00:41.892490+00:00,ME183009,01,2,20260915185554,20260915112227,20260915113829,,ME
2026-09-15T10:00:41.892490+00:00,ME183103,01,2,20260915185541,20260915114723,20260915121427,,ME
2026-09-15T10:00:41.892490+00:00,ME183103,02,2,20260915185543,20260915133835,20260915142141,,ME
2026-09-15T10:00:41.892490+00:00,ME183103,52,2,20260915185548,20260915175433,20260915183737,,ME
2026-09-15T10:00:41.892490+00:00,ME183219,01,2,20260915185553,20260915112425,20260915120730,,ME
2026-09-15T10:00:41.892490+00:00,ME183219,02,2,20260915185558,20260915080818,20260915083519,,ME
2026-09-15T10:00:41.892490+00:00,ME183219,52,2,20260915185554,20260914210331,20260914212350,,ME
2026-09-15T10:00:41.892490+00:00,ME184075,01,2,20260915185559,20260912095303,20260912102400,,ME
2026-09-15T10:00:41.892490+00:00,ME184076,01,2,20260915185606,20260915172412,20260915180732,,ME
2026-09-15T10:00:41.892490+00:00,ME18B159,01,2,20260915185611,20260915173213,20260915181509,,ME
2026-09-15T10:00:41.892490+00:00,ME18B163,01,2,20260915185612,20260915164941,20260915173548,,ME
2026-09-15T10:00:41.892490+00:00,ME18B164,01,2,20260915185618,20260915090128,20260915094433,,ME
2026-09-15T10:00:41.892490+00:00,ME18B165,01,2,20260915185622,20260915164050,20260915171926,,ME
2026-09-15T10:00:41.892490+00:00,ME18B166,01,2,20260915185628,20260915172145,20260915180147,,ME
2026-09-15T10:00:41.892490+00:00,ME18B168,01,2,20260915185632,20260913154610,20260913160015,,ME
2026-09-15T10:00:41.892490+00:00,ME18B169,01,2,20260915185632,20260915172708,20260915180805,,ME
2026-09-15T10:00:41.892490+00:00,ME18B170,01,3,20260915185828,20260915100224,20260915104315,20260915183321,ME
2026-09-15T10:00:41.892490+00:00,ME18B175,01,2,20260915185643,20260914202818,20260914211428,,ME
2026-09-15T10:00:41.892490+00:00,ME18B176,01,2,20260915185646,20260915111339,20260915114444,,ME
2026-09-15T10:00:41.892490+00:00,ME18B179,01,3,20260915185653,20260915123307,20260915124743,20260915182959,ME
2026-09-15T10:00:41.892490+00:00,ME18B180,01,2,20260915185711,20260915161627,20260915165747,,ME
2026-09-15T10:00:41.892490+00:00,ME18B181,01,3,20260915185718,20260915171128,20260915175017,20260915182958,ME
2026-09-15T10:00:41.892490+00:00,ME18B183,01,2,20260915185722,20260915154628,20260915161034,,ME
2026-09-15T10:00:41.892490+00:00,ME18B278,11,2,20260915185648,20260915054911,20260915060729,,ME
2026-09-15T10:00:41.892490+00:00,ME18B278,12,2,20260915185649,20260915152807,20260915160123,,ME
2026-09-15T10:00:41.892490+00:00,ME18B279,11,2,20260915185641,20260915180933,20260915182729,,ME
2026-09-15T10:00:41.892490+00:00,ME18B279,12,2,20260915185645,20260915175950,20260915180455,,ME
2026-09-15T10:00:41.892490+00:00,ME18B284,11,2,20260915185708,20260915155213,20260915163014,,ME
2026-09-15T10:00:41.892490+00:00,ME18B284,12,2,20260915185705,20260915170249,20260915172110,,ME
2026-09-15T10:00:41.892490+00:00,ME18B288,11,2,20260915185724,20260915143350,20260915150833,,ME
2026-09-15T10:00:41.892490+00:00,ME18B288,12,2,20260915185721,20260915151855,20260915153727,,ME
2026-09-15T10:00:41.892490+00:00,ME18B408,04,3,20260915185731,20260915120654,20260915124657,20260915184918,ME
2026-09-15T10:00:41.892490+00:00,ME19A152,01,3,20260915185801,20260910180646,20260910182307,20260915184257,ME
2026-09-15T10:00:41.892490+00:00,ME19A153,01,3,20260915185739,20260915060634,20260915064840,20260915182714,ME
2026-09-15T10:00:41.892490+00:00,ME19A160,01,2,20260915185739,20260915152254,20260915160105,,ME
2026-09-15T10:00:41.892490+00:00,ME19A164,01,2,20260915185755,20260915174204,20260915175421,,ME
2026-09-15T10:00:41.892490+00:00,ME19A170,01,2,20260915185551,20260915105752,20260915112021,,ME
2026-09-15T10:00:41.892490+00:00,ME19A265,22,2,20260915185652,20260915184105,20260915185651,,ME
2026-09-15T10:00:41.892490+00:00,ME19A601,21,2,20260915185329,20260915143624,20260915151513,,ME
2026-09-15T10:00:41.892490+00:00,ME19A601,22,2,20260915185330,20260915182752,20260915183801,,ME
2026-09-15T10:00:41.892490+00:00,ME19A601,24,3,20260915185844,20260914231838,20260914234339,20260915184633,ME
2026-09-15T10:00:41.892490+00:00,ME19D118,01,2,20260915185707,20260915175938,20260915181202,,ME
2026-09-15T10:00:41.892490+00:00,ME19X403,41,2,20260915185711,20260915172529,20260915174956,,ME
2026-09-15T10:00:41.892490+00:00,ME19X403,42,2,20260915185701,20260915162816,20260915170816,,ME
2026-09-15T10:00:41.892490+00:00,ME19X403,44,2,20260915185414,20260915173503,20260915180326,,ME
2026-09-15T10:00:41.892490+00:00,ME19X403,45,5,20260915185735,20260915131612,20260915134210,,ME
2026-09-15T10:00:41.892490+00:00,ME19X417,41,2,20260915185740,20260914184156,20260914191215,,ME
2026-09-15T10:00:41.892490+00:00,ME19X417,42,2,20260915185659,20260915170249,20260915174249,,ME
2026-09-15T10:00:41.892490+00:00,ME19X417,43,2,20260915185710,20260915150439,20260915152916,,ME
2026-09-15T10:00:41.892490+00:00,ME19X417,44,2,20260915185709,20260915172526,20260915175009,,ME
2026-09-15T10:00:41.892490+00:00,ME19X417,45,2,20260915185714,20260915110038,20260915111713,,ME
2026-09-15T10:00:41.892490+00:00,ME19Y284,21,2,20260915185722,20260915160310,20260915160940,,ME
2026-09-15T10:00:41.892490+00:00,ME19Y284,22,2,20260915185721,20260915103021,20260915105308,,ME
2026-09-15T10:00:41.892490+00:00,ME19Y601,21,2,20260915185714,20260915181958,20260915183437,,ME
2026-09-15T10:00:41.892490+00:00,ME19Y601,22,2,20260915185714,20260915111242,20260915113939,,ME
2026-09-15T10:00:41.892490+00:00,ME19Y601,23,3,20260915185756,20260915115653,20260915123653,20260915184531,ME
2026-09-15T10:00:41.892490+00:00,ME19Y601,24,5,20260915185859,20260915151858,20260915155858,,ME
2026-09-15T10:00:41.892490+00:00,ME20A193,01,3,20260915185606,20260915133806,20260915135926,20260915185103,ME
2026-09-15T10:00:41.892490+00:00,ME20A194,01,2,20260915185731,20260915171501,20260915175222,,ME
2026-09-15T10:00:41.892490+00:00,ME20A195,01,2,20260915185810,20260915061419,20260915064657,,ME
2026-09-15T10:00:41.892490+00:00,ME20A196,01,2,20260915185736,20260915175519,20260915183448,,ME
2026-09-15T10:00:41.892490+00:00,ME20A197,01,2,20260915185734,20260915171430,20260915174006,,ME
2026-09-15T10:00:41.892490+00:00,ME20A198,01,2,20260915185731,20260913145301,20260913153031,,ME
2026-09-15T10:00:41.892490+00:00,ME20A199,01,2,20260915185731,20260915175123,20260915175930,,ME
2026-09-15T10:00:41.892490+00:00,ME20A1a0,01,3,20260915185654,20260915122104,20260915130104,20260915182641,ME
2026-09-15T10:00:41.892490+00:00,ME20A1a1,01,2,20260915185730,20260915013951,20260915021218,,ME
2026-09-15T10:00:41.892490+00:00,ME20A1a2,01,2,20260915185734,20260915151437,20260915155138,,ME
2026-09-15T10:00:41.892490+00:00,ME20A1a3,01,2,20260915185724,20260914133601,20260914141319,,ME
2026-09-15T10:00:41.892490+00:00,ME20A1a4,01,2,20260915185729,20260914180939,20260914182311,,ME
2026-09-15T10:00:41.892490+00:00,ME20A1a5,01,2,20260915185732,20260915184245,20260915185722,,ME
2026-09-15T10:00:41.892490+00:00,ME20A1a6,01,2,20260915185737,20260915175958,20260915183958,,ME
2026-09-15T10:00:41.892490+00:00,ME20A1a7,01,2,20260915185722,20260915105411,20260915110050,,ME
2026-09-15T10:00:41.892490+00:00,ME20A1a8,01,2,20260915185734,20260915184413,20260915185304,,ME
2026-09-15T10:00:41.892490+00:00,ME20A1a9,01,2,20260915185727,20260915150033,20260915151917,,ME
2026-09-15T10:00:41.892490+00:00,ME20A1b0,01,2,20260915185728,20260915145004,20260915153004,,ME
2026-09-15T10:00:41.892490+00:00,ME20A278,21,2,20260915185718,20260915171144,20260915175144,,ME
2026-09-15T10:00:41.892490+00:00,ME20A278,22,2,20260915185718,20260915133720,20260915140309,,ME
2026-09-15T10:00:41.892490+00:00,ME20A279,21,2,20260915185738,20260915102428,20260915105529,,ME
2026-09-15T10:00:41.892490+00:00,ME20A279,22,3,20260915185503,20260915123002,20260915131002,20260915184500,ME
2026-09-15T10:00:41.892490+00:00,ME20A280,01,2,20260915185755,20260915174758,20260915182758,,ME
2026-09-15T10:00:41.892490+00:00,ME20A280,02,2,20260915185755,20260915165841,20260915173841,,ME
2026-09-15T10:00:41.892490+00:00,ME20A301,01,2,20260915185716,20260913160647,20260913164034,,ME
2026-09-15T10:00:41.892490+00:00,ME20A301,21,2,20260915185715,20260913174543,20260913182543,,ME
2026-09-15T10:00:41.892490+00:00,ME20A301,22,2,20260915185716,20260913140333,20260913141638,,ME
2026-09-15T10:00:41.892490+00:00,ME20A409,21,3,20260915185621,20260915181601,20260915184304,20260915184617,ME
2026-09-15T10:00:41.892490+00:00,ME20A409,22,2,20260915185629,20260915180839,20260915184839,,ME
2026-09-15T10:00:41.892490+00:00,ME20A409,23,3,20260915185424,20260915180138,20260915183123,20260915183420,ME
2026-09-15T10:00:41.892490+00:00,ME20A409,24,2,20260915185854,20260915181709,20260915185709,,ME
2026-09-15T10:00:41.892490+00:00,ME20A410,01,2,20260915185442,20260915155739,20260915163224,,ME
2026-09-15T10:00:41.892490+00:00,ME20A410,02,2,20260915185816,20260915090619,20260915094128,,ME
2026-09-15T10:00:41.892490+00:00,ME20A410,03,2,20260915185841,20260915155404,20260915162003,,ME
2026-09-15T10:00:41.892490+00:00,ME20A410,91,2,20260915185823,20260915171543,20260915175543,,ME
2026-09-15T10:00:41.892490+00:00,ME20A411,01,2,20260915185847,20260915150306,20260915153037,,ME
2026-09-15T10:00:41.892490+00:00,ME20A411,02,2,20260915185824,20260915152537,20260915155456,,ME
2026-09-15T10:00:41.892490+00:00,ME20A411,03,2,20260915185537,20260915134703,20260915135043,,ME
2026-09-15T10:00:41.892490+00:00,ME20A411,04,2,20260915185731,20260915113329,20260915113429,,ME
2026-09-15T10:00:41.892490+00:00,ME21B132,01,3,20260915185910,20260915162350,20260915170659,20260915185507,ME
2026-09-15T10:00:41.892490+00:00,ME21B157,01,2,20260915185332,20260915181327,20260915185333,,ME
2026-09-15T10:00:41.892490+00:00,ME21B404,03,2,20260915185312,20260915100713,20260915103630,,ME
2026-09-15T10:00:41.892490+00:00,ME21B404,04,3,20260915185813,20260915175935,20260915181103,20260915183553,ME
2026-09-15T10:00:41.892490+00:00,ME21C250,21,2,20260915185849,20260915183518,20260915184308,,ME
2026-09-15T10:00:41.892490+00:00,ME21C250,22,3,20260915185852,20260915161053,20260915165103,20260915182244,ME
2026-09-15T10:00:41.892490+00:00,ME21C251,21,2,20260915185855,20260915174219,20260915180352,,ME
2026-09-15T10:00:41.892490+00:00,ME21C251,22,2,20260915185855,20260915163524,20260915171526,,ME
2026-09-15T10:00:41.892490+00:00,ME22C1B8,01,2,20260915185854,20260915113746,20260915120716,,ME
2026-09-15T10:00:41.892490+00:00,ME22C1B9,01,2,20260915185905,20260915180346,20260915183250,,ME
2026-09-15T10:00:41.892490+00:00,ME22C1C0,01,2,20260915185852,20260914142104,20260914150106,,ME
2026-09-15T10:00:41.892490+00:00,ME22C802,01,2,20260915185817,20260915162329,20260915170331,,ME
2026-09-15T10:00:41.892490+00:00,ME22C802,02,2,20260915185837,20260915105120,20260915112137,,ME
2026-09-15T10:00:41.892490+00:00,ME22C802,03,3,20260915185824,20260915113240,20260915113727,20260915185623,ME
2026-09-15T10:00:41.892490+00:00,ME22C802,04,2,20260915185850,20260915180257,20260915181203,,ME
2026-09-15T10:00:41.892490+00:00,ME22C802,05,2,20260915185830,20260915155050,20260915163051,,ME
2026-09-15T10:00:41.892490+00:00,ME22C802,06,2,20260915185816,20260915150238,20260915152325,,ME
2026-09-15T10:00:41.892490+00:00,ME22C802,07,2,20260915185830,20260915160034,20260915164036,,ME
2026-09-15T10:00:41.892490+00:00,ME22C802,08,2,20260915185829,20260915111831,20260915115833,,ME
2026-09-15T10:00:41.892490+00:00,ME22D121,01,3,20260915185910,20260915161316,20260915164659,20260915184605,ME
2026-09-15T10:00:41.892490+00:00,ME22D152,01,2,20260915185814,20260913150915,20260913153858,,ME
2026-09-15T10:00:41.892490+00:00,ME22D205,01,2,20260915185835,20260914221622,20260914223955,,ME
2026-09-15T10:00:41.892490+00:00,ME22D205,02,2,20260915185833,20260914183103,20260914184446,,ME
2026-09-15T10:00:41.892490+00:00,ME22D402,01,2,20260915185909,20260915145559,20260915153120,,ME
2026-09-15T10:00:41.892490+00:00,ME22D402,02,2,20260915185812,20260914082336,20260914090339,,ME
2026-09-15T10:00:41.892490+00:00,ME22D402,03,2,20260915185856,20260914115631,20260914123634,,ME
2026-09-15T10:00:41.892490+00:00,ME22D402,04,2,20260915185909,20260915182608,20260915183610,,ME
2026-09-15T10:00:41.892490+00:00,ME22M301,01,2,20260915185840,20260913191659,20260913193137,,ME
2026-09-15T10:00:41.892490+00:00,ME22M301,02,2,20260915185848,20260915181905,20260915184855,,ME
2026-09-15T10:00:41.892490+00:00,ME22M301,81,3,20260915185852,20260915163057,20260915170139,20260915185214,ME
2026-09-15T10:00:41.892490+00:00,ME22M301,82,2,20260915185558,20260915150525,20260915150928,,ME
2026-09-15T10:00:41.892490+00:00,ME22M301,83,3,20260915185903,20260915152548,20260915154108,20260915182107,ME
2026-09-15T10:00:41.892490+00:00,ME22M301,84,2,20260915185814,20260914222032,20260914223619,,ME
2026-09-15T10:00:41.892490+00:00,ME22M302,33,2,20260915185907,20260914194358,20260914202359,,ME
2026-09-15T10:00:41.892490+00:00,ME22M302,34,2,20260915185843,20260915152740,20260915154016,,ME
2026-09-15T10:00:41.892490+00:00,ME22M302,35,2,20260915185849,20260912150416,20260912154417,,ME
2026-09-15T10:00:41.892490+00:00,ME22M302,36,2,20260915185816,20260915105206,20260915110209,,ME
2026-09-15T10:00:41.892490+00:00,ME25A102,01,2,20260915185617,20260915160237,20260915164248,,ME
2026-09-15T10:00:41.892490+00:00,ME25A107,01,2,20260915185620,20260914084323,20260914091011,,ME
2026-09-15T10:00:41.892490+00:00,ME25A108,01,2,20260915185441,20260908091808,20260908093242,,ME
2026-09-15T10:00:41.892490+00:00,ME25A401,21,2,20260915185606,20260915120910,20260915122324,,ME
2026-09-15T10:00:41.892490+00:00,ME25A401,22,2,20260915185608,20260914091405,20260914093613,,ME
2026-09-15T10:00:41.892490+00:00,ME25A401,23,2,20260915185426,20260914062516,20260914062834,,ME
2026-09-15T10:00:41.892490+00:00,ME25A401,24,2,20260915185428,20260915063833,20260915071429,,ME
2026-09-15T10:00:41.892490+00:00,ME25A403,21,2,20260915185710,20260909162422,20260909170235,,ME
2026-09-15T10:00:41.892490+00:00,ME25A403,22,2,20260915185712,20260909063942,20260909071244,,ME
2026-09-15T10:00:41.892490+00:00,ME25A403,23,2,20260915185725,20260910115739,20260910123744,,ME
2026-09-15T10:00:41.892490+00:00,ME25A403,24,2,20260915185727,20260915120109,20260915124114,,ME
2026-09-15T10:00:41.892490+00:00,ME25A404,21,2,20260915185635,20260915154959,20260915155721,,ME
2026-09-15T10:00:41.892490+00:00,ME25A404,22,2,20260915185638,20260908001904,20260908005910,,ME
2026-09-15T10:00:41.892490+00:00,ME25A404,23,2,20260915185824,20260910162426,20260910170430,,ME
2026-09-15T10:00:41.892490+00:00,ME25A404,24,2,20260915185826,20260915112557,20260915120602,,ME
2026-09-15T10:00:41.892490+00:00,ME25A405,21,2,20260915185733,20260914043410,20260914044150,,ME
2026-09-15T10:00:41.892490+00:00,ME25A405,22,2,20260915185735,20260915111259,20260915112417,,ME
2026-09-15T10:00:41.892490+00:00,ME25A405,23,2,20260915185425,20260915110611,20260915112629,,ME
2026-09-15T10:00:41.892490+00:00,ME25A405,24,2,20260915185428,20260913020129,20260913022127,,ME
2026-09-15T10:00:41.892490+00:00,ME25A406,21,2,20260915185748,20260914161320,20260914163457,,ME
2026-09-15T10:00:41.892490+00:00,ME25A406,22,2,20260915185750,20260915095126,20260915100629,,ME
2026-09-15T10:00:41.892490+00:00,ME25A406,23,2,20260915185800,20260914092517,20260914094523,,ME
2026-09-15T10:00:41.892490+00:00,ME25A406,24,2,20260915185802,20260908000932,20260908003215,,ME
2026-09-15T10:00:41.892490+00:00,AM900055,01,3,20260915185124,20260915060937,20260915040958,20260915185124,AM
2026-09-15T10:00:41.892490+00:00,BE111108,16,2,20260915185509,20260915163259,20260915185509,,BE
2026-09-15T10:00:41.892490+00:00,BE240709,05,2,20260915185755,20260915083834,20260915185755,,BE
2026-09-15T10:00:41.892490+00:00,BNAJ5402,03,2,20260915185643,20260915183043,20260915185643,,BN
2026-09-15T10:00:41.892490+00:00,BNBN0743,02,3,20260915185707,20260915132230,20260915135833,20260915132230,BN
2026-09-15T10:00:41.892490+00:00,BNBN0820,02,2,20260915185707,20260915182753,20260915185503,,BN
2026-09-15T10:00:41.892490+00:00,BNBN0822,06,3,20260915185710,20260915155618,20260915164545,20260915155618,BN
2026-09-15T10:00:41.892490+00:00,BNBN0840,02,2,20260915185407,20260915180529,20260915185157,,BN
2026-09-15T10:00:41.892490+00:00,BNBN0844,04,3,20260915185707,20260915083248,20260915085408,20260915083248,BN
2026-09-15T10:00:41.892490+00:00,BNBN0845,04,3,20260915185707,20260912001854,20260912004758,20260915185707,BN
2026-09-15T10:00:41.892490+00:00,BNBN0866,04,3,20260915185707,20260914184343,20260915032714,20260914184343,BN
2026-09-15T10:00:41.892490+00:00,BNBN0876,01,3,20260915185707,20260915180531,20260915182205,20260915180531,BN
2026-09-15T10:00:41.892490+00:00,BT000130,02,3,20260915185906,20260915185906,20260915185902,20260915185906,BT
2026-09-15T10:00:41.892490+00:00,BT000131,03,9,20260915185310,20260915182149,20260915174343,20260915182149,BT
2026-09-15T10:00:41.892490+00:00,BT200001,03,3,20260915190002,20260915190002,20260915190002,20260915190002,BT
2026-09-15T10:00:41.892490+00:00,BT200001,06,3,20260915190003,20260915190003,20260915190003,20260915190003,BT
2026-09-15T10:00:41.892490+00:00,BT200001,07,3,20260915190002,20260915190002,20260915190002,20260915190002,BT
2026-09-15T10:00:41.892490+00:00,BT200001,14,3,20260915190003,20260915190003,20260915190003,20260915190003,BT
2026-09-15T10:00:41.892490+00:00,BT200001,16,2,20260915185422,20260915091955,20260915185422,,BT
2026-09-15T10:00:41.892490+00:00,CG000036,04,3,20260915190006,20260915185701,20260913204628,20260915185701,CG
2026-09-15T10:00:41.892490+00:00,CGA00129,03,3,20260915190008,20260915185603,20260915164344,20260915185603,CG
2026-09-15T10:00:41.892490+00:00,CR000260,01,1,20260915185648,20260915004024,20260915004356,,CR
2026-09-15T10:00:41.892490+00:00,CU200016,13,3,20260915185935,20260914223717,20260915075707,20260915185940,CU
2026-09-15T10:00:41.892490+00:00,CV000204,01,2,20260915185516,20260915182355,20260915185232,,CV
2026-09-15T10:00:41.892490+00:00,CV000823,01,3,20260915185519,20260915185015,20260915185026,20260915185519,CV
2026-09-15T10:00:41.892490+00:00,CV000826,01,2,20260915185519,20260915184612,20260915185212,,CV
2026-09-15T10:00:41.892490+00:00,CV000883,01,3,20260915185519,20260915185242,20260915185244,20260915185519,CV
2026-09-15T10:00:41.892490+00:00,CV001064,02,3,20260915185521,20260915185252,20260915185257,20260915185252,CV
2026-09-15T10:00:41.892490+00:00,CV001064,05,3,20260915185547,20260915185114,20260915185128,20260915185547,CV
2026-09-15T10:00:41.892490+00:00,CV001086,02,3,20260915185521,20260915185426,20260915185427,20260915185521,CV
2026-09-15T10:00:41.892490+00:00,CV001098,01,3,20260915185521,20260915185212,20260915185218,20260915185521,CV
2026-09-15T10:00:41.892490+00:00,CV001098,02,3,20260915185521,20260915171008,20260915171508,20260915185521,CV
2026-09-15T10:00:41.892490+00:00,CV001112,07,2,20260915185527,20260915182414,20260915185343,,CV
2026-09-15T10:00:41.892490+00:00,CV001196,02,2,20260915185520,20260915175216,20260915185217,,CV
2026-09-15T10:00:41.892490+00:00,CV001286,04,2,20260915185522,20260915175015,20260915185408,,CV
2026-09-15T10:00:41.892490+00:00,CV001303,01,3,20260915185522,20260915185244,20260915185236,20260915185244,CV
2026-09-15T10:00:41.892490+00:00,CV001533,01,3,20260915185522,20260915185239,20260915185244,20260915185522,CV
2026-09-15T10:00:41.892490+00:00,CV001789,01,3,20260915185525,20260915185325,20260915185330,20260915185325,CV
2026-09-15T10:00:41.892490+00:00,CV002011,01,1,20260915185530,20260915182330,20260915182442,,CV
2026-09-15T10:00:41.892490+00:00,CV002030,02,3,20260915185530,20260915185403,20260915185413,20260915185530,CV
2026-09-15T10:00:41.892490+00:00,CV002751,05,3,20260915185537,20260915185435,20260915185447,20260915185537,CV
2026-09-15T10:00:41.892490+00:00,CV002900,01,2,20260915185536,20260915181852,20260915185248,,CV
2026-09-15T10:00:41.892490+00:00,CV003200,02,2,20260915185041,20260915164858,20260915184901,,CV
2026-09-15T10:00:41.892490+00:00,CV003202,05,3,20260915185541,20260915185358,20260915185416,20260915185541,CV
2026-09-15T10:00:41.892490+00:00,CV004038,02,2,20260915185047,20260915174955,20260915184622,,CV
2026-09-15T10:00:41.892490+00:00,CV004038,06,3,20260915185546,20260915185018,20260915185042,20260915185018,CV
2026-09-15T10:00:41.892490+00:00,CV004159,01,3,20260915185046,20260915184813,20260915184807,20260915184813,CV
2026-09-15T10:00:41.892490+00:00,CV004159,05,3,20260915185546,20260915185021,20260915185025,20260915185546,CV
2026-09-15T10:00:41.892490+00:00,CV004295,02,3,20260915185547,20260915185140,20260915185154,20260915185547,CV
2026-09-15T10:00:41.892490+00:00,CV004315,04,2,20260915185044,20260915180001,20260915184707,,CV
2026-09-15T10:00:41.892490+00:00,CV004481,01,2,20260915185049,20260915181836,20260915184854,,CV
2026-09-15T10:00:41.892490+00:00,CV004703,01,3,20260915185050,20260915184748,20260915184749,20260915184748,CV
2026-09-15T10:00:41.892490+00:00,CV004747,06,2,20260915185050,20260915183100,20260915185012,,CV
2026-09-15T10:00:41.892490+00:00,DO000008,01,2,20260915185537,20260915173807,20260915185537,,DO
2026-09-15T10:00:41.892490+00:00,DYME2066,79,3,20260915185102,20260915185102,20260915002503,20260915185102,DY
2026-09-15T10:00:41.892490+00:00,EC000001,08,3,20260915185801,20260915185723,20260914003045,20260915185723,EC
2026-09-15T10:00:41.892490+00:00,EC000210,04,3,20260915185201,20260915185123,20260915024242,20260915185123,EC
2026-09-15T10:00:41.892490+00:00,EC000217,06,3,20260915185401,20260915184856,20260915185251,20260915184856,EC
2026-09-15T10:00:41.892490+00:00,EC000361,08,3,20260915190002,20260915112735,20260915185908,20260915112735,EC
2026-09-15T10:00:41.892490+00:00,EC000569,01,3,20260915185201,20260915185042,20260915002505,20260915185042,EC
2026-09-15T10:00:41.892490+00:00,EC001007,01,3,20260915185401,20260915185225,20260915141400,20260915185225,EC
