statId,chgerId,statNm,addr,addrDetail,lat,lng,useTime,busiNm,chgerType,output,stat
EV018832,02,전남목포 우미블루빌 1,전남광주통합특별시 목포시 평화로153번길 9,302동 앞 지상주차장,34.7997341,126.4355405,24시간 이용가능,주식회사 에버온,02,7,2
EV018832,03,전남목포 우미블루빌 1,전남광주통합특별시 목포시 평화로153번길 9,302동 앞 지상주차장,34.7997341,126.4355405,24시간 이용가능,주식회사 에버온,02,7,2
EV018832,04,전남목포 우미블루빌 1,전남광주통합특별시 목포시 평화로153번길 9,302동 앞 지상주차장,34.7997341,126.4355405,24시간 이용가능,주식회사 에버온,02,7,2
EV018833,01,전남목포 우미블루빌 2,전남광주통합특별시 목포시 평화로153번길 9,306동 뒤 지상주차장,34.7997341,126.4355405,24시간 이용가능,주식회사 에버온,02,7,2
EV018833,02,전남목포 우미블루빌 2,전남광주통합특별시 목포시 평화로153번길 9,306동 뒤 지상주차장,34.7997341,126.4355405,24시간 이용가능,주식회사 에버온,02,7,2
EV018833,03,전남목포 우미블루빌 2,전남광주통합특별시 목포시 평화로153번길 9,306동 뒤 지상주차장,34.7997341,126.4355405,24시간 이용가능,주식회사 에버온,02,7,2
EV018834,01,전남목포 우미블루빌 3,전남광주통합특별시 목포시 평화로153번길 9,305동 뒤 지상주차장,34.7997341,126.4355405,24시간 이용가능,주식회사 에버온,02,7,2
EV018834,02,전남목포 우미블루빌 3,전남광주통합특별시 목포시 평화로153번길 9,305동 뒤 지상주차장,34.7997341,126.4355405,24시간 이용가능,주식회사 에버온,02,7,2
EV018834,03,전남목포 우미블루빌 3,전남광주통합특별시 목포시 평화로153번길 9,305동 뒤 지상주차장,34.7997341,126.4355405,24시간 이용가능,주식회사 에버온,02,7,2
EV019568,01,전남목포 목포용해포미타운5단지아파트 1,전남광주통합특별시 목포시 양을로 249,501동 앞 지상주차장,34.8128973,126.3964058,24시간 운영,에버온,02,7,2
EV019568,02,전남목포 목포용해포미타운5단지아파트 1,전남광주통합특별시 목포시 양을로 249,501동 앞 지상주차장,34.8128973,126.3964058,24시간 운영,에버온,02,7,2
EV019568,03,전남목포 목포용해포미타운5단지아파트 1,전남광주통합특별시 목포시 양을로 249,501동 앞 지상주차장,34.8128973,126.3964058,24시간 운영,에버온,02,7,2
EV019568,04,전남목포 목포용해포미타운5단지아파트 1,전남광주통합특별시 목포시 양을로 249,501동 앞 지상주차장,34.8128973,126.3964058,24시간 운영,에버온,02,7,2
EV019568,05,전남목포 목포용해포미타운5단지아파트 1,전남광주통합특별시 목포시 양을로 249,501동 앞 지상주차장,34.8128973,126.3964058,24시간 운영,에버온,02,7,2
EV020456,01,전남목포 상동광신프로그레스 1,전남광주통합특별시 목포시 영산로565번길 23,105동-106동 사이 주차장,34.8152046,126.4170704,24시간 이용가능,에버온,02,7,2
EV020456,02,전남목포 상동광신프로그레스 1,전남광주통합특별시 목포시 영산로565번길 23,105동-106동 사이 주차장,34.8152046,126.4170704,24시간 이용가능,에버온,02,7,2
EV020456,03,전남목포 상동광신프로그레스 1,전남광주통합특별시 목포시 영산로565번길 23,105동-106동 사이 주차장,34.8152046,126.4170704,24시간 이용가능,에버온,02,7,2
EV020456,04,전남목포 상동광신프로그레스 1,전남광주통합특별시 목포시 영산로565번길 23,105동-106동 사이 주차장,34.8152046,126.4170704,24시간 이용가능,에버온,02,7,2
EV020456,05,전남목포 상동광신프로그레스 1,전남광주통합특별시 목포시 영산로565번길 23,105동-106동 사이 주차장,34.8152046,126.4170704,24시간 이용가능,에버온,02,7,2
EV020456,06,전남목포 상동광신프로그레스 1,전남광주통합특별시 목포시 영산로565번길 23,105동-106동 사이 주차장,34.8152046,126.4170704,24시간 이용가능,에버온,02,7,2
EV020456,07,전남목포 상동광신프로그레스 1,전남광주통합특별시 목포시 영산로565번길 23,105동-106동 사이 주차장,34.8152046,126.4170704,24시간 이용가능,에버온,02,7,2
EV020456,08,전남목포 상동광신프로그레스 1,전남광주통합특별시 목포시 영산로565번길 23,105동-106동 사이 주차장,34.8152046,126.4170704,24시간 이용가능,에버온,02,7,2
EV020456,09,전남목포 상동광신프로그레스 1,전남광주통합특별시 목포시 영산로565번길 23,105동-106동 사이 주차장,34.8152046,126.4170704,24시간 이용가능,에버온,02,7,2
EV020456,10,전남목포 상동광신프로그레스 1,전남광주통합특별시 목포시 영산로565번길 23,105동-106동 사이 주차장,34.8152046,126.4170704,24시간 이용가능,에버온,02,7,2
EV020628,01,전남목포 포미타운주공2단지 1,전남광주통합특별시 목포시 포미로 22,201동 앞 지상주차장,34.8181154,126.3989417,24시간 운영,에버온,02,7,2
EV020628,02,전남목포 포미타운주공2단지 1,전남광주통합특별시 목포시 포미로 22,201동 앞 지상주차장,34.8181154,126.3989417,24시간 운영,에버온,02,7,2
EV020628,03,전남목포 포미타운주공2단지 1,전남광주통합특별시 목포시 포미로 22,201동 앞 지상주차장,34.8181154,126.3989417,24시간 운영,에버온,02,7,2
EV020628,04,전남목포 포미타운주공2단지 1,전남광주통합특별시 목포시 포미로 22,201동 앞 지상주차장,34.8181154,126.3989417,24시간 운영,에버온,02,7,2
EV020629,01,전남목포 포미타운주공2단지 2,전남광주통합특별시 목포시 포미로 22,202동 앞 지상주차장,34.8185613,126.3988729,24시간 운영,에버온,02,7,2
EV020629,02,전남목포 포미타운주공2단지 2,전남광주통합특별시 목포시 포미로 22,202동 앞 지상주차장,34.8185613,126.3988729,24시간 운영,에버온,02,7,2
EV020629,03,전남목포 포미타운주공2단지 2,전남광주통합특별시 목포시 포미로 22,202동 앞 지상주차장,34.8185613,126.3988729,24시간 운영,에버온,02,7,2
EV020629,04,전남목포 포미타운주공2단지 2,전남광주통합특별시 목포시 포미로 22,202동 앞 지상주차장,34.8185613,126.3988729,24시간 운영,에버온,02,7,2
EV020630,01,전남목포 포미타운주공2단지 3,전남광주통합특별시 목포시 포미로 22,204동 앞 지상주차장,34.8195067,126.3986693,24시간 운영,에버온,02,7,2
EV020630,02,전남목포 포미타운주공2단지 3,전남광주통합특별시 목포시 포미로 22,204동 앞 지상주차장,34.8195067,126.3986693,24시간 운영,에버온,02,7,2
EV020630,03,전남목포 포미타운주공2단지 3,전남광주통합특별시 목포시 포미로 22,204동 앞 지상주차장,34.8195067,126.3986693,24시간 운영,에버온,02,7,2
EV020630,04,전남목포 포미타운주공2단지 3,전남광주통합특별시 목포시 포미로 22,204동 앞 지상주차장,34.8195067,126.3986693,24시간 운영,에버온,02,7,2
EV020630,05,전남목포 포미타운주공2단지 3,전남광주통합특별시 목포시 포미로 22,204동 앞 지상주차장,34.8195067,126.3986693,24시간 운영,에버온,02,7,2
EV020630,06,전남목포 포미타운주공2단지 3,전남광주통합특별시 목포시 포미로 22,204동 앞 지상주차장,34.8195067,126.3986693,24시간 운영,에버온,02,7,2
EV020631,01,전남목포 포미타운주공2단지 4,전남광주통합특별시 목포시 포미로 22,206동 앞 지상주차장,34.8203835,126.3982531,24시간 운영,에버온,02,7,2
EV020631,02,전남목포 포미타운주공2단지 4,전남광주통합특별시 목포시 포미로 22,206동 앞 지상주차장,34.8203835,126.3982531,24시간 운영,에버온,02,7,2
EV020631,03,전남목포 포미타운주공2단지 4,전남광주통합특별시 목포시 포미로 22,206동 앞 지상주차장,34.8203835,126.3982531,24시간 운영,에버온,02,7,2
EV020631,04,전남목포 포미타운주공2단지 4,전남광주통합특별시 목포시 포미로 22,206동 앞 지상주차장,34.8203835,126.3982531,24시간 운영,에버온,02,7,2
EV020631,05,전남목포 포미타운주공2단지 4,전남광주통합특별시 목포시 포미로 22,206동 앞 지상주차장,34.8203835,126.3982531,24시간 운영,에버온,02,7,3
EV020631,06,전남목포 포미타운주공2단지 4,전남광주통합특별시 목포시 포미로 22,206동 앞 지상주차장,34.8203835,126.3982531,24시간 운영,에버온,02,7,2
EV020785,01,"전남목포 상동3,4단지아파트 1",전남광주통합특별시 목포시 상동로 64,301동 앞 지상주차장,34.8157579,126.4131784,24시간 운영,에버온,02,7,2
EV020785,02,"전남목포 상동3,4단지아파트 1",전남광주통합특별시 목포시 상동로 64,301동 앞 지상주차장,34.8157579,126.4131784,24시간 운영,에버온,02,7,2
EV020785,03,"전남목포 상동3,4단지아파트 1",전남광주통합특별시 목포시 상동로 64,301동 앞 지상주차장,34.8157579,126.4131784,24시간 운영,에버온,02,7,2
EV020785,04,"전남목포 상동3,4단지아파트 1",전남광주통합특별시 목포시 상동로 64,301동 앞 지상주차장,34.8157579,126.4131784,24시간 운영,에버온,02,7,2
EV020788,01,전남목포 연산주공1단지아파트 1,전남광주통합특별시 목포시 원산중앙로 108,101동 10라인 뒤 지상주차장,34.8120174,126.3818327,24시간 운영,에버온,02,7,2
EV020788,02,전남목포 연산주공1단지아파트 1,전남광주통합특별시 목포시 원산중앙로 108,101동 10라인 뒤 지상주차장,34.8120174,126.3818327,24시간 운영,에버온,02,7,2
EV020788,03,전남목포 연산주공1단지아파트 1,전남광주통합특별시 목포시 원산중앙로 108,101동 10라인 뒤 지상주차장,34.8120174,126.3818327,24시간 운영,에버온,02,7,2
EV020789,01,전남목포 상동1단지아파트 1,전남광주통합특별시 목포시 상동로 63,"107동 1,4라인 앞 지상주차장",34.8155078,126.4122484,24시간 운영,에버온,02,7,3
EV020789,02,전남목포 상동1단지아파트 1,전남광주통합특별시 목포시 상동로 63,"107동 1,4라인 앞 지상주차장",34.8155078,126.4122484,24시간 운영,에버온,02,7,2
EV020789,03,전남목포 상동1단지아파트 1,전남광주통합특별시 목포시 상동로 63,"107동 1,4라인 앞 지상주차장",34.8155078,126.4122484,24시간 운영,에버온,02,7,3
EZ000043,01,호텔 디오션,전남광주통합특별시 목포시 신항로276번길 40,주차장,34.7559438,126.3573497,24시간 이용가능,차지인,02,7,9
EZ000045,01,시티 호텔,전남광주통합특별시 목포시 번영로 26,주차장,34.8017974,126.4294140,24시간 이용가능,차지인,02,7,9
EZ000047,01,나인호텔,전남광주통합특별시 목포시 비파로108번길 7,호텔 주차장,34.8080702,126.4242911,24시간 이용가능,차지인,02,7,9
EZ000049,02,500호 모텔,전남광주통합특별시 목포시 평화로140번길 22,전기차 충전소 주차장,34.8017143,126.4368239,24시간 이용가능,차지인,02,7,9
EZ000162,01,유토피아 가족호텔,전남광주통합특별시 목포시 평화로 65-9,건물 좌측 벽면 건물계량기함 우측,34.796982,126.4319547,24시간 이용가능,차지인,02,7,9
EZ001180,01,몰디브호텔,전남광주통합특별시 목포시 옥암로46번길 37,옥외주차장 우측 끝,34.8054930,126.4327093,24시간 이용가능,(주)차지인,02,7,9
EZ001180,02,몰디브호텔,전남광주통합특별시 목포시 옥암로46번길 37,옥외주차장 우측 끝,34.8054930,126.4327093,24시간 이용가능,(주)차지인,02,7,9
EZ001181,01,목포가족관광호텔,전남광주통합특별시 목포시 호남로64번길 28,지하주차장 졍면 우측 벽면,34.7920244,126.3846415,24시간 이용가능,(주)차지인,02,7,9
EZ001181,02,목포가족관광호텔,전남광주통합특별시 목포시 호남로64번길 28,지하주차장 졍면 우측 벽면,34.7920244,126.3846415,24시간 이용가능,(주)차지인,02,7,9
EZ001593,01,한국지엠목포부품대리점,전남광주통합특별시 목포시 삼각로43번길 4,건물 우측 벽면,34.8041833,126.4186348,24시간 이용가능,(주)차지인,02,7,9
EZ001854,01,전남기아공업,전남광주통합특별시 목포시 대양산단로97번길 42-10,주차장,34.8323495,126.400173,24시간 이용가능,(주)차지인,02,7,9
EZ002050,01,유한회사 오션스테이호텔,전남광주통합특별시 목포시 북항로149번길 7,건물 우측 계단 옆 옹벽,34.8022061,126.3676963,24시간 이용가능,(주)차지인,02,7,9
EZ002052,01,서해지방해양경찰청 특공대,전남광주통합특별시 목포시 고하대로597번길 99-20,주차장,34.7996699,126.3544190,24시간 이용가능,(주)차지인,02,7,9
EZ002052,02,서해지방해양경찰청 특공대,전남광주통합특별시 목포시 고하대로597번길 99-20,주차장,34.7996699,126.3544190,24시간 이용가능,(주)차지인,02,7,9
EZ002052,03,서해지방해양경찰청 특공대,전남광주통합특별시 목포시 고하대로597번길 99-20,주차장,34.7996699,126.3544190,24시간 이용가능,(주)차지인,02,7,9
EZ002056,01,유한회사 동양종합부품,전남광주통합특별시 목포시 녹색로134번길 7,,34.8143444,126.4286864,24시간 이용가능,(주)차지인,02,7,9
EZ100009,01,엠 호텔,전남광주통합특별시 목포시 호남로64번길 13,엠 호텔 주차장,35.8777428,128.477066,24시간 이용가능,차지인,02,7,9
EZ100009,02,엠 호텔,전남광주통합특별시 목포시 호남로64번길 13,엠 호텔 주차장,35.8777428,128.477066,24시간 이용가능,차지인,02,7,9
EZ200008,01,유한회사 동양종합부품,전남광주통합특별시 목포시 녹색로134번길 7,주차장,34.814329706251,126.4289340706,24시간 이용가능,(주)차지인,02,7,9
EZ200045,01,청호시장,전남광주통합특별시 목포시 석현로 28,주차장,34.815381374582,126.4245929941,24시간 이용가능,(주)차지인,02,7,9
EZ200045,02,청호시장,전남광주통합특별시 목포시 석현로 28,주차장,34.815381374582,126.4245929941,24시간 이용가능,(주)차지인,02,7,9
GS000170,01,21세기충전소,전남광주통합특별시 목포시 삼학로 233,21세기가스,34.7919937,126.4065616,24시간 이용가능,GS칼텍스,04,200,2
GS000170,02,21세기충전소,전남광주통합특별시 목포시 삼학로 233,21세기가스,34.7919937,126.4065616,24시간 이용가능,GS칼텍스,04,200,2
HE000263,01,미르치과병원,전남광주통합특별시 목포시 백년대로 319(상동),,34.8050,126.4222,24시간 이용가능,한국전기차충전서비스,02,7,2
HE192109,01,그리스호텔,전남광주통합특별시 목포시 비파로116번길 14,주차장,34.808640,126.424627,24시간 이용가능,한국전기차충전서비스,02,7,2
HE192109,02,그리스호텔,전남광주통합특별시 목포시 비파로116번길 14,주차장,34.808640,126.424627,24시간 이용가능,한국전기차충전서비스,02,7,2
HE240359,01,부영애시앙2차아파트,전남광주통합특별시 목포시 당가두로13번길 9,부영애시앙2차아파트,34.80905,126.4354,24시간 이용가능,한국전기차충전서비스(주),02,7,2
HE240359,02,부영애시앙2차아파트,전남광주통합특별시 목포시 당가두로13번길 9,부영애시앙2차아파트,34.80905,126.4354,24시간 이용가능,한국전기차충전서비스(주),02,7,2
HE240359,03,부영애시앙2차아파트,전남광주통합특별시 목포시 당가두로13번길 9,부영애시앙2차아파트,34.80905,126.4354,24시간 이용가능,한국전기차충전서비스(주),02,7,2
HE240359,04,부영애시앙2차아파트,전남광주통합특별시 목포시 당가두로13번길 9,부영애시앙2차아파트,34.80905,126.4354,24시간 이용가능,한국전기차충전서비스(주),02,7,2
HE240359,05,부영애시앙2차아파트,전남광주통합특별시 목포시 당가두로13번길 9,부영애시앙2차아파트,34.80905,126.4354,24시간 이용가능,한국전기차충전서비스(주),02,7,2
HE240359,06,부영애시앙2차아파트,전남광주통합특별시 목포시 당가두로13번길 9,부영애시앙2차아파트,34.80905,126.4354,24시간 이용가능,한국전기차충전서비스(주),02,7,3
HM000482,01,신안인스빌아파트,전남광주통합특별시 목포시 삼학로 363,,34.803214140,126.40875574,24시간 이용가능,HUMAX EV,02,7,2
HM000482,02,신안인스빌아파트,전남광주통합특별시 목포시 삼학로 363,,34.803214140,126.40875574,24시간 이용가능,HUMAX EV,02,7,3
HM000482,03,신안인스빌아파트,전남광주통합특별시 목포시 삼학로 363,,34.803214140,126.40875574,24시간 이용가능,HUMAX EV,02,7,2
HM000482,04,신안인스빌아파트,전남광주통합특별시 목포시 삼학로 363,,34.803214140,126.40875574,24시간 이용가능,HUMAX EV,02,7,2
HM000482,05,신안인스빌아파트,전남광주통합특별시 목포시 삼학로 363,,34.803214140,126.40875574,24시간 이용가능,HUMAX EV,02,7,2
HM000651,01,목포라송센트렐카운티1차,전남광주통합특별시 목포시 양을로99번길 8,,34.805921387,126.38402895,24시간 이용가능,휴맥스이브이,02,7,2
HM000651,02,목포라송센트렐카운티1차,전남광주통합특별시 목포시 양을로99번길 8,,34.805921387,126.38402895,24시간 이용가능,휴맥스이브이,02,7,2
HM000651,03,목포라송센트렐카운티1차,전남광주통합특별시 목포시 양을로99번길 8,,34.805921387,126.38402895,24시간 이용가능,휴맥스이브이,02,7,3
HM000651,04,목포라송센트렐카운티1차,전남광주통합특별시 목포시 양을로99번길 8,,34.805921387,126.38402895,24시간 이용가능,휴맥스이브이,02,7,3
HM000651,05,목포라송센트렐카운티1차,전남광주통합특별시 목포시 양을로99번길 8,,34.805921387,126.38402895,24시간 이용가능,휴맥스이브이,02,7,2
HM001776,01,목포 세안종합병원,전남광주통합특별시 목포시 고하대로 795-2,,34.816334,126.380682,24시간 이용가능,휴맥스이브이,02,7,2
HM001776,02,목포 세안종합병원,전남광주통합특별시 목포시 고하대로 795-2,,34.816334,126.380682,24시간 이용가능,휴맥스이브이,02,7,2
HM001776,03,목포 세안종합병원,전남광주통합특별시 목포시 고하대로 795-2,,34.816334,126.380682,24시간 이용가능,휴맥스이브이,04,100,9
HM001776,04,목포 세안종합병원,전남광주통합특별시 목포시 고하대로 795-2,,34.816334,126.380682,24시간 이용가능,휴맥스이브이,04,100,9
HM001777,01,목포시의료원,전남광주통합특별시 목포시 이로로 18,,34.803662,126.40491,24시간 이용가능,휴맥스이브이,02,7,2
HM001777,02,목포시의료원,전남광주통합특별시 목포시 이로로 18,,34.803662,126.40491,24시간 이용가능,휴맥스이브이,02,7,3
HM001777,03,목포시의료원,전남광주통합특별시 목포시 이로로 18,,34.803662,126.40491,24시간 이용가능,휴맥스이브이,02,7,2
HM001777,04,목포시의료원,전남광주통합특별시 목포시 이로로 18,,34.803662,126.40491,24시간 이용가능,휴맥스이브이,04,100,9
HM001777,05,목포시의료원,전남광주통합특별시 목포시 이로로 18,,34.803662,126.40491,24시간 이용가능,휴맥스이브이,04,100,9
HM610035,17,해양경찰정비창,전남광주통합특별시 목포시 신항로 261-77,,34.7463188,126.3579834,24시간 이용가능,휴맥스이브이,02,7,2
HU610002,01,골드클래스9차 아파트,전남광주통합특별시 목포시 연산백련로1번길 111,골드클래스9차 아파트,34.8203309,126.3906356,24시간 이용가능,한솔엠에스,02,7,3
HU610002,02,골드클래스9차 아파트,전남광주통합특별시 목포시 연산백련로1번길 111,골드클래스9차 아파트,34.8203309,126.3906356,24시간 이용가능,한솔엠에스,02,7,2
HU610002,03,골드클래스9차 아파트,전남광주통합특별시 목포시 연산백련로1번길 111,골드클래스9차 아파트,34.8203309,126.3906356,24시간 이용가능,한솔엠에스,02,7,2
HU610002,04,골드클래스9차 아파트,전남광주통합특별시 목포시 연산백련로1번길 111,골드클래스9차 아파트,34.8203309,126.3906356,24시간 이용가능,한솔엠에스,02,7,2
HU610002,05,골드클래스9차 아파트,전남광주통합특별시 목포시 연산백련로1번길 111,골드클래스9차 아파트,34.8203309,126.3906356,24시간 이용가능,한솔엠에스,02,7,2
HU610002,06,골드클래스9차 아파트,전남광주통합특별시 목포시 연산백련로1번길 111,골드클래스9차 아파트,34.8203309,126.3906356,24시간 이용가능,한솔엠에스,02,7,2
HU610003,01,(주)목포농수산_HU,전남광주통합특별시 목포시 영산로 648-23,(주)목포농수산_HU,34.8217013,126.4247545,24시간 이용가능,한솔엠에스,02,7,2
HU610003,02,(주)목포농수산_HU,전남광주통합특별시 목포시 영산로 648-23,(주)목포농수산_HU,34.8217013,126.4247545,24시간 이용가능,한솔엠에스,02,7,2
HU610005,01,목포용해금호아파트,전남광주통합특별시 목포시 삼학로 331,목포용해금호아파트,34.8004558,126.4080966,24시간 이용가능,한솔엠에스,02,7,2
HU610005,02,목포용해금호아파트,전남광주통합특별시 목포시 삼학로 331,목포용해금호아파트,34.8004558,126.4080966,24시간 이용가능,한솔엠에스,02,7,2
HU610005,03,목포용해금호아파트,전남광주통합특별시 목포시 삼학로 331,목포용해금호아파트,34.8004558,126.4080966,24시간 이용가능,한솔엠에스,02,7,2
HU610005,04,목포용해금호아파트,전남광주통합특별시 목포시 삼학로 331,목포용해금호아파트,34.8004558,126.4080966,24시간 이용가능,한솔엠에스,02,7,2
HU610005,05,목포용해금호아파트,전남광주통합특별시 목포시 삼학로 331,목포용해금호아파트,34.8004558,126.4080966,24시간 이용가능,한솔엠에스,02,7,2
HU610005,06,목포용해금호아파트,전남광주통합특별시 목포시 삼학로 331,목포용해금호아파트,34.8004558,126.4080966,24시간 이용가능,한솔엠에스,02,7,2
HU610005,07,목포용해금호아파트,전남광주통합특별시 목포시 삼학로 331,목포용해금호아파트,34.8004558,126.4080966,24시간 이용가능,한솔엠에스,02,7,2
HY000121,01,로젠택배 북목포지점,전남광주통합특별시 목포시 대양산단로125번길 24,내부 상차 레일에 마주보는 양측 기둥,34.833889,126.401667,24시간 이용가능,현대엔지니어링,02,7,2
HY000121,02,로젠택배 북목포지점,전남광주통합특별시 목포시 대양산단로125번길 24,내부 상차 레일에 마주보는 양측 기둥,34.833889,126.401667,24시간 이용가능,현대엔지니어링,02,7,2
HY000121,03,로젠택배 북목포지점,전남광주통합특별시 목포시 대양산단로125번길 24,내부 상차 레일에 마주보는 양측 기둥,34.833889,126.401667,24시간 이용가능,현대엔지니어링,02,7,2
HY000121,04,로젠택배 북목포지점,전남광주통합특별시 목포시 대양산단로125번길 24,내부 상차 레일에 마주보는 양측 기둥,34.833889,126.401667,24시간 이용가능,현대엔지니어링,02,7,2
HY000121,05,로젠택배 북목포지점,전남광주통합특별시 목포시 대양산단로125번길 24,내부 상차 레일에 마주보는 양측 기둥,34.833889,126.401667,24시간 이용가능,현대엔지니어링,02,7,2
HY000121,06,로젠택배 북목포지점,전남광주통합특별시 목포시 대양산단로125번길 24,내부 상차 레일에 마주보는 양측 기둥,34.833889,126.401667,24시간 이용가능,현대엔지니어링,02,7,2
HY000240,01,한국교통안전공단 목포자동차검사소,전남광주통합특별시 목포시 옥암로 153,한국교통안전공단 목포자동차검사소,34.8119654,126.4227886,24시간 이용가능,현대엔지니어링,04,50,2
HY001252,01,목포 라송센트럴카운티,전남광주통합특별시 목포시 양을로99번길 8,103동 5-6호라인,34.8062547,126.3841589,24시간 이용가능,현대엔지니어링,02,7,2
HY001252,02,목포 라송센트럴카운티,전남광주통합특별시 목포시 양을로99번길 8,103동 5-6호라인,34.8062547,126.3841589,24시간 이용가능,현대엔지니어링,02,7,2
HY001252,03,목포 라송센트럴카운티,전남광주통합특별시 목포시 양을로99번길 8,103동 5-6호라인,34.8062547,126.3841589,24시간 이용가능,현대엔지니어링,02,7,2
HY001770,01,목포 옥암우방아이유쉘,전남광주통합특별시 목포시 하당로289번길 19,,34.812735,126.425922,24시간 이용가능,현대엔지니어링,02,7,2
HY001770,02,목포 옥암우방아이유쉘,전남광주통합특별시 목포시 하당로289번길 19,,34.812735,126.425922,24시간 이용가능,현대엔지니어링,02,7,2
HY001770,03,목포 옥암우방아이유쉘,전남광주통합특별시 목포시 하당로289번길 19,,34.812735,126.425922,24시간 이용가능,현대엔지니어링,02,7,2
HY001770,04,목포 옥암우방아이유쉘,전남광주통합특별시 목포시 하당로289번길 19,,34.812735,126.425922,24시간 이용가능,현대엔지니어링,02,7,2
HY001771,01,목포 산정동일신,전남광주통합특별시 목포시 양을로 91,,34.805234,126.384065,24시간 이용가능,현대엔지니어링,02,7,2
HY001771,02,목포 산정동일신,전남광주통합특별시 목포시 양을로 91,,34.805234,126.384065,24시간 이용가능,현대엔지니어링,02,7,2
HY001771,03,목포 산정동일신,전남광주통합특별시 목포시 양을로 91,,34.805234,126.384065,24시간 이용가능,현대엔지니어링,02,7,2
IM000158,01,용해라이프1차아파트,전남광주통합특별시 목포시 용당로 323,용해라이프아파트,34.8,126.3,24시간 이용가능,아이마켓코리아,02,7,2
IM000158,02,용해라이프1차아파트,전남광주통합특별시 목포시 용당로 323,용해라이프아파트,34.8,126.3,24시간 이용가능,아이마켓코리아,02,7,2
IM000158,03,용해라이프1차아파트,전남광주통합특별시 목포시 용당로 323,용해라이프아파트,34.8,126.3,24시간 이용가능,아이마켓코리아,02,7,2
IN061005,01,엠타운오피스텔,전남광주통합특별시 목포시 신항로276번길 6,"엠타운오피스텔 101동 앞,뒤 라인",34.7531,126.3575,24시간 이용가능,신세계아이앤씨,02,7,3
IN061005,02,엠타운오피스텔,전남광주통합특별시 목포시 신항로276번길 6,"엠타운오피스텔 101동 앞,뒤 라인",34.7531,126.3575,24시간 이용가능,신세계아이앤씨,02,7,9
IN061005,03,엠타운오피스텔,전남광주통합특별시 목포시 신항로276번길 6,"엠타운오피스텔 101동 앞,뒤 라인",34.7531,126.3575,24시간 이용가능,신세계아이앤씨,02,7,9
IN061005,04,엠타운오피스텔,전남광주통합특별시 목포시 신항로276번길 6,"엠타운오피스텔 101동 앞,뒤 라인",34.7531,126.3575,24시간 이용가능,신세계아이앤씨,02,7,9
IN061005,05,엠타운오피스텔,전남광주통합특별시 목포시 신항로276번길 6,"엠타운오피스텔 101동 앞,뒤 라인",34.7531,126.3575,24시간 이용가능,신세계아이앤씨,02,7,9
IN061005,06,엠타운오피스텔,전남광주통합특별시 목포시 신항로276번길 6,"엠타운오피스텔 101동 앞,뒤 라인",34.7531,126.3575,24시간 이용가능,신세계아이앤씨,02,7,9
IN061005,07,엠타운오피스텔,전남광주통합특별시 목포시 신항로276번길 6,"엠타운오피스텔 101동 앞,뒤 라인",34.7531,126.3575,24시간 이용가능,신세계아이앤씨,02,7,9
IN061005,08,엠타운오피스텔,전남광주통합특별시 목포시 신항로276번길 6,"엠타운오피스텔 101동 앞,뒤 라인",34.7531,126.3575,24시간 이용가능,신세계아이앤씨,02,7,9
IN061005,09,엠타운오피스텔,전남광주통합특별시 목포시 신항로276번길 6,"엠타운오피스텔 101동 앞,뒤 라인",34.7531,126.3575,24시간 이용가능,신세계아이앤씨,02,7,9
IN061005,10,엠타운오피스텔,전남광주통합특별시 목포시 신항로276번길 6,"엠타운오피스텔 101동 앞,뒤 라인",34.7531,126.3575,24시간 이용가능,신세계아이앤씨,02,7,9
IN061005,11,엠타운오피스텔,전남광주통합특별시 목포시 신항로276번길 6,"엠타운오피스텔 101동 앞,뒤 라인",34.7531,126.3575,24시간 이용가능,신세계아이앤씨,02,7,9
IN061010,01,이마트목포점,전남광주통합특별시 목포시 옥암로 138,옥상주차장,34.8114,126.4253,10:00 ~ 22:00,신세계아이앤씨,02,7,9
IN061010,02,이마트목포점,전남광주통합특별시 목포시 옥암로 138,옥상주차장,34.8114,126.4253,10:00 ~ 22:00,신세계아이앤씨,02,7,9
IN061010,03,이마트목포점,전남광주통합특별시 목포시 옥암로 138,옥상주차장,34.8114,126.4253,10:00 ~ 22:00,신세계아이앤씨,02,7,9
IN061010,04,이마트목포점,전남광주통합특별시 목포시 옥암로 138,옥상주차장,34.8114,126.4253,10:00 ~ 22:00,신세계아이앤씨,02,7,9
IN062004,01,상동광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,상동 광신프로그레스 102동 앞 지상주차장,34.8153,126.4172,24시간 이용가능,신세계아이앤씨,02,7,9
IN062004,02,상동광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,상동 광신프로그레스 102동 앞 지상주차장,34.8153,126.4172,24시간 이용가능,신세계아이앤씨,02,7,9
IN062004,03,상동광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,상동 광신프로그레스 102동 앞 지상주차장,34.8153,126.4172,24시간 이용가능,신세계아이앤씨,02,7,9
IN062004,04,상동광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,상동 광신프로그레스 102동 앞 지상주차장,34.8153,126.4172,24시간 이용가능,신세계아이앤씨,02,7,9
IN062004,05,상동광신프로그레스,전남광주통합특별시 목포시 영산로565번길 23,상동 광신프로그레스 102동 앞 지상주차장,34.8153,126.4172,24시간 이용가능,신세계아이앤씨,02,7,9
