statId,chgerId,statNm,addr,addrDetail,lat,lng,useTime,busiNm,chgerType,stat
EV002133,03,서울강동 강일리버파크9단지906동,서울특별시 강동구 고덕로97길 29,지하1층 906동 B24기둥,37.5599338,127.178451,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002134,01,서울강동 강일리버파크9단지907동,서울특별시 강동구 고덕로97길 29,지하1층 907동 C기둥,37.5594741,127.1785801,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002134,02,서울강동 강일리버파크9단지907동,서울특별시 강동구 고덕로97길 29,지하1층 907동 C기둥,37.5594741,127.1785801,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002134,03,서울강동 강일리버파크9단지907동,서울특별시 강동구 고덕로97길 29,지하1층 907동 C기둥,37.5594741,127.1785801,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002134,04,서울강동 강일리버파크9단지907동,서울특별시 강동구 고덕로97길 29,지하1층 907동 C기둥,37.5594741,127.1785801,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002135,01,서울송파 위례중앙푸르지오1단지1,서울특별시 송파구 위례광장로 120,지하2층 11기둥 우측,37.4750466,127.1412697,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,3
EV002135,02,서울송파 위례중앙푸르지오1단지1,서울특별시 송파구 위례광장로 120,지하2층 11기둥 우측,37.4750466,127.1412697,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,3
EV002136,01,서울송파 위례중앙푸르지오1단지2,서울특별시 송파구 위례광장로 120,지하2층 30기둥 우측,37.4746045,127.141772,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002136,02,서울송파 위례중앙푸르지오1단지2,서울특별시 송파구 위례광장로 120,지하2층 30기둥 우측,37.4746045,127.141772,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,3
EV002136,03,서울송파 위례중앙푸르지오1단지2,서울특별시 송파구 위례광장로 120,지하2층 30기둥 우측,37.4746045,127.141772,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,3
EV002137,01,서울송파 위례중앙푸르지오2단지 1,서울특별시 송파구 위례광장로 290,지하2층주차장 16 기둥 우측,37.4749763,127.1428071,24시간 이용가능,에버온,02,2
EV002137,02,서울송파 위례중앙푸르지오2단지 1,서울특별시 송파구 위례광장로 290,지하2층주차장 16 기둥 우측,37.4749763,127.1428071,24시간 이용가능,에버온,02,2
EV002138,01,서울송파 위례중앙푸르지오2단지 2,서울특별시 송파구 위례광장로 290,지하2층주차장 33 기둥 좌측,37.4745491,127.1429306,24시간 이용가능,에버온,02,2
EV002138,02,서울송파 위례중앙푸르지오2단지 2,서울특별시 송파구 위례광장로 290,지하2층주차장 33 기둥 좌측,37.4745491,127.1429306,24시간 이용가능,에버온,02,2
EV002199,01,서울마포도화현대홈타운202동,서울특별시 마포구 새창로8길 72,지하1층 202동라인,37.5370697,126.951353,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002199,02,서울마포도화현대홈타운202동,서울특별시 마포구 새창로8길 72,지하1층 202동라인,37.5370697,126.951353,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002200,01,서울마포도화현대홈타운205동,서울특별시 마포구 새창로8길 72,지하1층 205동라인,37.5379217,126.9529365,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002200,02,서울마포도화현대홈타운205동,서울특별시 마포구 새창로8길 72,지하1층 205동라인,37.5379217,126.9529365,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002200,03,서울마포도화현대홈타운205동,서울특별시 마포구 새창로8길 72,지하1층 205동라인,37.5379217,126.9529365,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002201,01,서울마포도화현대홈타운206동,서울특별시 마포구 새창로8길 72,지하1층 206동라인,37.538282,126.9526251,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002201,02,서울마포도화현대홈타운206동,서울특별시 마포구 새창로8길 72,지하1층 206동라인,37.538282,126.9526251,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002201,03,서울마포도화현대홈타운206동,서울특별시 마포구 새창로8길 72,지하1층 206동라인,37.538282,126.9526251,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002202,01,서울마포도화현대홈타운208동,서울특별시 마포구 새창로8길 72,지하1층 208동라인,37.5386376,126.951946,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002202,02,서울마포도화현대홈타운208동,서울특별시 마포구 새창로8길 72,지하1층 208동라인,37.5386376,126.951946,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002204,01,서울강남대치아이파크아파트,서울특별시 강남구 선릉로 222,"지하2층 37,38기둥",37.4950488,127.0544716,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002204,02,서울강남대치아이파크아파트,서울특별시 강남구 선릉로 222,"지하2층 37,38기둥",37.4950488,127.0544716,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002204,03,서울강남대치아이파크아파트,서울특별시 강남구 선릉로 222,"지하2층 37,38기둥",37.4950488,127.0544716,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002216,01,서울송파 송파푸르지오시티B2,서울특별시 송파구 새말로 62,지하2층 A32기둥,37.4808353,127.1212779,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002216,02,서울송파 송파푸르지오시티B2,서울특별시 송파구 새말로 62,지하2층 A32기둥,37.4808353,127.1212779,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,3
EV002219,01,연세대학교,서울특별시 서대문구 연세로 50,지하1층 C2~C5기둥,37.5638048,126.9429316,24시간 이용가능,에버온,02,2
EV002219,02,연세대학교,서울특별시 서대문구 연세로 50,지하1층 C2~C5기둥,37.5638048,126.9429316,24시간 이용가능,에버온,02,2
EV002219,03,연세대학교,서울특별시 서대문구 연세로 50,지하1층 C2~C5기둥,37.5638048,126.9429316,24시간 이용가능,에버온,02,2
EV002219,04,연세대학교,서울특별시 서대문구 연세로 50,지하1층 C2~C5기둥,37.5638048,126.9429316,24시간 이용가능,에버온,02,2
EV002219,05,연세대학교,서울특별시 서대문구 연세로 50,지하1층 C2~C5기둥,37.5638048,126.9429316,24시간 이용가능,에버온,02,2
EV002219,06,연세대학교,서울특별시 서대문구 연세로 50,지하1층 C2~C5기둥,37.5638048,126.9429316,24시간 이용가능,에버온,02,2
EV002219,07,연세대학교,서울특별시 서대문구 연세로 50,지하1층 C2~C5기둥,37.5638048,126.9429316,24시간 이용가능,에버온,02,3
EV002219,08,연세대학교,서울특별시 서대문구 연세로 50,지하1층 C2~C5기둥,37.5638048,126.9429316,24시간 이용가능,에버온,02,2
EV002224,01,서울마포 세양청마루아파트,서울특별시 마포구 독막로 209,"지하2층주차장 103동1,2라인입구 옆",37.5475953,126.9365446,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002224,02,서울마포 세양청마루아파트,서울특별시 마포구 독막로 209,"지하2층주차장 103동1,2라인입구 옆",37.5475953,126.9365446,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002270,01,서울마포 상암월드컵파크4단지 409동,서울특별시 마포구 상암산로1길 24,지하2층 C주차장 409동 C65기둥,37.5774592,126.8884688,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002271,01,서울마포 상암월드컵파크4단지 402동,서울특별시 마포구 상암산로1길 24,지하2층 D주차장 402동 D9기둥,37.5785143,126.8894521,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002387,01,서울서초 래미안신반포팰리스1,서울특별시 서초구 잠원로8길 35,지하2층 106동 006기둥,37.5154415,127.0124424,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002387,02,서울서초 래미안신반포팰리스1,서울특별시 서초구 잠원로8길 35,지하2층 106동 006기둥,37.5154415,127.0124424,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002388,01,서울서초 래미안신반포팰리스2,서울특별시 서초구 잠원로8길 35,"지하2층 101동 라인 166기둥, 191기둥",37.51511,127.0115103,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002388,02,서울서초 래미안신반포팰리스2,서울특별시 서초구 잠원로8길 35,"지하2층 101동 라인 166기둥, 191기둥",37.51511,127.0115103,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002388,03,서울서초 래미안신반포팰리스2,서울특별시 서초구 잠원로8길 35,"지하2층 101동 라인 166기둥, 191기둥",37.51511,127.0115103,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002388,04,서울서초 래미안신반포팰리스2,서울특별시 서초구 잠원로8길 35,"지하2층 101동 라인 166기둥, 191기둥",37.51511,127.0115103,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002388,05,서울서초 래미안신반포팰리스2,서울특별시 서초구 잠원로8길 35,"지하2층 101동 라인 166기둥, 191기둥",37.51511,127.0115103,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002389,01,서울서초 래미안신반포팰리스3,서울특별시 서초구 잠원로8길 35,지하2층 105동 라인 200기둥,37.514189,127.0129964,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002389,02,서울서초 래미안신반포팰리스3,서울특별시 서초구 잠원로8길 35,지하2층 105동 라인 200기둥,37.514189,127.0129964,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002389,03,서울서초 래미안신반포팰리스3,서울특별시 서초구 잠원로8길 35,지하2층 105동 라인 200기둥,37.514189,127.0129964,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002392,01,서울중랑 상봉듀오트리스B동,서울특별시 중랑구 상봉로 131,지하6층 B동 라인 장애인 주차구역 앞,37.5972617,127.0922538,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002392,02,서울중랑 상봉듀오트리스B동,서울특별시 중랑구 상봉로 131,지하6층 B동 라인 장애인 주차구역 앞,37.5972617,127.0922538,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002392,03,서울중랑 상봉듀오트리스B동,서울특별시 중랑구 상봉로 131,지하6층 B동 라인 장애인 주차구역 앞,37.5972617,127.0922538,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,3
EV002392,04,서울중랑 상봉듀오트리스B동,서울특별시 중랑구 상봉로 131,지하6층 B동 라인 장애인 주차구역 앞,37.5972617,127.0922538,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002392,05,서울중랑 상봉듀오트리스B동,서울특별시 중랑구 상봉로 131,지하6층 B동 라인 장애인 주차구역 앞,37.5972617,127.0922538,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002393,01,서울중랑 상봉듀오트리스A동,서울특별시 중랑구 상봉로 131,지하7층 출입구 우측 A동 라인,37.597721,127.0924469,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002393,02,서울중랑 상봉듀오트리스A동,서울특별시 중랑구 상봉로 131,지하7층 출입구 우측 A동 라인,37.597721,127.0924469,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002393,03,서울중랑 상봉듀오트리스A동,서울특별시 중랑구 상봉로 131,지하7층 출입구 우측 A동 라인,37.597721,127.0924469,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002393,04,서울중랑 상봉듀오트리스A동,서울특별시 중랑구 상봉로 131,지하7층 출입구 우측 A동 라인,37.597721,127.0924469,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002393,05,서울중랑 상봉듀오트리스A동,서울특별시 중랑구 상봉로 131,지하7층 출입구 우측 A동 라인,37.597721,127.0924469,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002466,01,서울성동 텐즈힐2아파트P4주차장,서울특별시 성동구 마장로 137,"지하2층 208~211동라인 61,63기둥",37.5698599,127.0249255,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002466,02,서울성동 텐즈힐2아파트P4주차장,서울특별시 성동구 마장로 137,"지하2층 208~211동라인 61,63기둥",37.5698599,127.0249255,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002466,03,서울성동 텐즈힐2아파트P4주차장,서울특별시 성동구 마장로 137,"지하2층 208~211동라인 61,63기둥",37.5698599,127.0249255,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002467,01,서울성동 텐즈힐2아파트P5주차장,서울특별시 성동구 마장로 137,지하1층 212~213라인 20기둥,37.5696389,127.0257235,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002467,02,서울성동 텐즈힐2아파트P5주차장,서울특별시 성동구 마장로 137,지하1층 212~213라인 20기둥,37.5696389,127.0257235,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002468,01,서울성동 텐즈힐2아파트P2주차장,서울특별시 성동구 마장로 137,지하2층 206동라인 16기둥,37.568175,127.0248231,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002468,02,서울성동 텐즈힐2아파트P2주차장,서울특별시 성동구 마장로 137,지하2층 206동라인 16기둥,37.568175,127.0248231,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002469,01,서울성동 텐즈힐2아파트P1주차장,서울특별시 성동구 마장로 137,지하2층 201~205동라인 177기둥,37.5697519,127.023986,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002469,02,서울성동 텐즈힐2아파트P1주차장,서울특별시 성동구 마장로 137,지하2층 201~205동라인 177기둥,37.5697519,127.023986,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002469,03,서울성동 텐즈힐2아파트P1주차장,서울특별시 성동구 마장로 137,지하2층 201~205동라인 177기둥,37.5697519,127.023986,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002472,01,영등포 신길자이아파트,서울특별시 영등포구 가마산로79길 19,"지하1층 101동 4,5라인 우측 12기둥",37.5068352,126.9167448,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002472,02,영등포 신길자이아파트,서울특별시 영등포구 가마산로79길 19,"지하1층 101동 4,5라인 우측 12기둥",37.5068352,126.9167448,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002481,01,서울양천 지구촌교회드림홀,서울특별시 양천구 목동서로 381,지하1층 입구 정면 MDF앞,37.5162982,126.861702,06:00~24:00 이용가능,에버온,02,2
EV002484,01,서울양천 지구촌교회사랑채플,서울특별시 양천구 목동동로 156,지하2층 우측 전기실 옆,37.5194475,126.8706779,24시간 이용가능,에버온,02,2
EV002485,01,서울백석예술대학교,서울특별시 서초구 방배로9길 23,지하3층 입구 좌측 2M 벽부,37.4803713,126.9968976,24시간 이용가능,에버온,02,2
EV002485,02,서울백석예술대학교,서울특별시 서초구 방배로9길 23,지하3층 입구 좌측 2M 벽부,37.4803713,126.9968976,24시간 이용가능,에버온,02,3
EV002490,01,서울송파 송파푸르지오시티B3,서울특별시 송파구 새말로 62,지하3층 A21기둥,37.4809886,127.1211193,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002490,02,서울송파 송파푸르지오시티B3,서울특별시 송파구 새말로 62,지하3층 A21기둥,37.4809886,127.1211193,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,9
EV002491,01,서울송파 송파푸르지오시티B4,서울특별시 송파구 새말로 62,지하4층 A20기둥,37.4807632,127.1212461,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002491,02,서울송파 송파푸르지오시티B4,서울특별시 송파구 새말로 62,지하4층 A20기둥,37.4807632,127.1212461,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002491,03,서울송파 송파푸르지오시티B4,서울특별시 송파구 새말로 62,지하4층 A20기둥,37.4807632,127.1212461,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002504,01,서울 용산푸르지오써밋B6-1,서울특별시 용산구 한강대로 69,지하6층 13~15기둥,37.5272266,126.9652349,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002504,02,서울 용산푸르지오써밋B6-1,서울특별시 용산구 한강대로 69,지하6층 13~15기둥,37.5272266,126.9652349,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002504,03,서울 용산푸르지오써밋B6-1,서울특별시 용산구 한강대로 69,지하6층 13~15기둥,37.5272266,126.9652349,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002505,01,서울 용산푸르지오써밋B6-2,서울특별시 용산구 한강대로 69,지하6층 14~16기둥,37.5268977,126.9649635,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002505,02,서울 용산푸르지오써밋B6-2,서울특별시 용산구 한강대로 69,지하6층 14~16기둥,37.5268977,126.9649635,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002505,03,서울 용산푸르지오써밋B6-2,서울특별시 용산구 한강대로 69,지하6층 14~16기둥,37.5268977,126.9649635,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002505,04,서울 용산푸르지오써밋B6-2,서울특별시 용산구 한강대로 69,지하6층 14~16기둥,37.5268977,126.9649635,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002542,01,서울구로 대림역경남아너스빌,서울특별시 구로구 구로중앙로8길 41-23,지하2층 30기둥,37.4936794,126.8929945,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002542,02,서울구로 대림역경남아너스빌,서울특별시 구로구 구로중앙로8길 41-23,지하2층 30기둥,37.4936794,126.8929945,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002547,01,서울은평 북한산대창센시티101동(전기실앞),서울특별시 은평구 불광로 208,지하2층 101동 전기실 앞,37.6256757,126.9292624,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002547,02,서울은평 북한산대창센시티101동(전기실앞),서울특별시 은평구 불광로 208,지하2층 101동 전기실 앞,37.6256757,126.9292624,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002547,03,서울은평 북한산대창센시티101동(전기실앞),서울특별시 은평구 불광로 208,지하2층 101동 전기실 앞,37.6256757,126.9292624,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002547,04,서울은평 북한산대창센시티101동(전기실앞),서울특별시 은평구 불광로 208,지하2층 101동 전기실 앞,37.6256757,126.9292624,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002575,01,서울시동부도로사업소,서울특별시 강남구 남부순환로 3142-33,지상1층 테니스장 옆,37.4972711,127.0764412,"평일 09시~18시 이용가능, 주말/공휴일 이용불가",에버온,02,2
EV002668,01,서울서대문  홍은동부센트레빌1단지,서울특별시 서대문구 통일로 553,지하4층 10번기둥 라인,37.5966328,126.9381393,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002668,02,서울서대문  홍은동부센트레빌1단지,서울특별시 서대문구 통일로 553,지하4층 10번기둥 라인,37.5966328,126.9381393,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,3
EV002669,01,서울서대문 홍은동부센트레빌2단지,서울특별시 서대문구 통일로 553,지상1층 2단지 관리사무소 앞,37.5972273,126.937867,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002669,02,서울서대문 홍은동부센트레빌2단지,서울특별시 서대문구 통일로 553,지상1층 2단지 관리사무소 앞,37.5972273,126.937867,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002670,01,서울강북 래미안트리베라115동,서울특별시 강북구 삼양로19길 25,"지하2층 115동 016,017기둥",37.6135227,127.0210439,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002670,02,서울강북 래미안트리베라115동,서울특별시 강북구 삼양로19길 25,"지하2층 115동 016,017기둥",37.6135227,127.0210439,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002670,03,서울강북 래미안트리베라115동,서울특별시 강북구 삼양로19길 25,"지하2층 115동 016,017기둥",37.6135227,127.0210439,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002671,01,서울강북 래미안트리베라121동,서울특별시 강북구 삼양로19길 25,"지하3층 121동 001,002기둥",37.6148202,127.0202911,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002671,02,서울강북 래미안트리베라121동,서울특별시 강북구 삼양로19길 25,"지하3층 121동 001,002기둥",37.6148202,127.0202911,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002671,03,서울강북 래미안트리베라121동,서울특별시 강북구 삼양로19길 25,"지하3층 121동 001,002기둥",37.6148202,127.0202911,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002672,01,서울강북 래미안트리베라105동,서울특별시 강북구 삼양로19길 25,"105동 지하3층 3,4라인 입구옆",37.615252421934,127.0219505506,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",주식회사 에버온,02,2
EV002672,02,서울강북 래미안트리베라105동,서울특별시 강북구 삼양로19길 25,"105동 지하3층 3,4라인 입구옆",37.615252421934,127.0219505506,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",주식회사 에버온,02,2
EV002684,01,서울강남 청담현대3차아파트,서울특별시 강남구 도산대로101길 29,지하2층 104동 라인 입구쪽,37.5271204,127.0537313,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002684,02,서울강남 청담현대3차아파트,서울특별시 강남구 도산대로101길 29,지하2층 104동 라인 입구쪽,37.5271204,127.0537313,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002684,03,서울강남 청담현대3차아파트,서울특별시 강남구 도산대로101길 29,지하2층 104동 라인 입구쪽,37.5271204,127.0537313,"24시간 이용가능,입주민만 사용가능 거주자 외 출입제한",에버온,02,2
EV002697,01,영등포푸르지오아파트208동,서울특별시 영등포구 도신로29길 28,지하1층 7주차장 208동 9기둥,37.5120154,126.9041411,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002697,02,영등포푸르지오아파트208동,서울특별시 영등포구 도신로29길 28,지하1층 7주차장 208동 9기둥,37.5120154,126.9041411,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002697,03,영등포푸르지오아파트208동,서울특별시 영등포구 도신로29길 28,지하1층 7주차장 208동 9기둥,37.5120154,126.9041411,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002697,04,영등포푸르지오아파트208동,서울특별시 영등포구 도신로29길 28,지하1층 7주차장 208동 9기둥,37.5120154,126.9041411,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002697,05,영등포푸르지오아파트208동,서울특별시 영등포구 도신로29길 28,지하1층 7주차장 208동 9기둥,37.5120154,126.9041411,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002698,01,영등포푸르지오아파트103동,서울특별시 영등포구 도신로29길 28,지하1층 1주차장 103동 36기둥,37.5119513,126.9028631,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,3
EV002698,02,영등포푸르지오아파트103동,서울특별시 영등포구 도신로29길 28,지하1층 1주차장 103동 36기둥,37.5119513,126.9028631,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002698,03,영등포푸르지오아파트103동,서울특별시 영등포구 도신로29길 28,지하1층 1주차장 103동 36기둥,37.5119513,126.9028631,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002698,04,영등포푸르지오아파트103동,서울특별시 영등포구 도신로29길 28,지하1층 1주차장 103동 36기둥,37.5119513,126.9028631,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002698,05,영등포푸르지오아파트103동,서울특별시 영등포구 도신로29길 28,지하1층 1주차장 103동 36기둥,37.5119513,126.9028631,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002759,01,서울숲행당푸르지오110동,서울특별시 성동구 고산자로 175,지하1층 110동 02기둥 좌측,37.5560185,127.0332505,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,2
EV002774,01,서울서초 서초포레스타7단지 1,서울특별시 서초구 청계산로11길 7-12,지하1층 709동 Y25기둥 좌측,37.4487855,127.0565231,24시간 이용가능,에버온,02,3
EV002774,02,서울서초 서초포레스타7단지 1,서울특별시 서초구 청계산로11길 7-12,지하1층 709동 Y25기둥 좌측,37.4487855,127.0565231,24시간 이용가능,에버온,02,3
EV002774,03,서울서초 서초포레스타7단지 1,서울특별시 서초구 청계산로11길 7-12,지하1층 709동 Y25기둥 좌측,37.4487855,127.0565231,24시간 이용가능,에버온,02,2
EV002776,01,서울강서 등명산업개발(B2),서울특별시 강서구 마곡동로10길 46,지하2층 입구 좌측 끝 벽부,37.5670111,126.8397308,24시간 이용가능,에버온,02,2
EV002776,02,서울강서 등명산업개발(B2),서울특별시 강서구 마곡동로10길 46,지하2층 입구 좌측 끝 벽부,37.5670111,126.8397308,24시간 이용가능,에버온,02,2
EV002777,01,서울강서 등명산업개발(B3),서울특별시 강서구 마곡동로10길 46,지하3층 입구 우측 끝 벽부,37.566848069,126.83978724,24시간 이용가능,에버온,02,3
EV002777,02,서울강서 등명산업개발(B3),서울특별시 강서구 마곡동로10길 46,지하3층 입구 우측 끝 벽부,37.566848069,126.83978724,24시간 이용가능,에버온,02,3
EV002778,01,서울강서 등명산업개발(B6),서울특별시 강서구 마곡동로10길 46,지하6층 입구 좌측 끝 벽부,37.5670111,126.8397308,24시간 이용가능,에버온,02,2
EV002778,02,서울강서 등명산업개발(B6),서울특별시 강서구 마곡동로10길 46,지하6층 입구 좌측 끝 벽부,37.5670111,126.8397308,24시간 이용가능,에버온,02,2
EV002779,01,서울강서 등명산업개발(B7),서울특별시 강서구 마곡동로10길 46,지하7층 입구 좌측 끝 벽부,37.566906929,126.84000500,24시간 이용가능,에버온,02,2
EV002779,02,서울강서 등명산업개발(B7),서울특별시 강서구 마곡동로10길 46,지하7층 입구 좌측 끝 벽부,37.566906929,126.84000500,24시간 이용가능,에버온,02,2
EV002803,01,서울서초 롯데캐슬갤럭시1차,서울특별시 서초구 잠원로14길 3,지하2층 입구 옆 2L기둥,37.5203893,127.0159771,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,3
EV002803,02,서울서초 롯데캐슬갤럭시1차,서울특별시 서초구 잠원로14길 3,지하2층 입구 옆 2L기둥,37.5203893,127.0159771,"24시간 이용가능,입주민만 사용가능 거주자외출입제한",에버온,02,3
